Audio,Length,Duration,Sample_Rate,MFCC_max,MFCC_min,MFCC_mean,MFCC_median,MFCC_q1,MFCC_q3,spectral_centroid_max,spectral_centroid_min,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_q1,spectral_centroid_q3,spectral_bandwidth_max,spectral_bandwidth_min,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_q1,spectral_bandwidth_q3,zcr_max,zcr_min,zcr_mean,zcr_median,zcr_q1,zcr_q3,cluster
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk105.wav,16000,220500,13.78,83.119896,-263.2451,-19.320807,-11.325899,-21.48667526245117,-1.0740566849708555,6068.524537490526,2351.284135321032,3677.499256641339,3461.2469925733326,2886.542668133204,4338.813826432749,3355.474843713907,2214.9361357883654,2769.9704585900354,2757.2718855573207,2628.325642664852,2881.502266112192,0.49560546875,0.09326171875,0.2313864015371229,0.19091796875,0.1474609375,0.313720703125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk49.wav,16000,220500,13.78,142.42657,-369.83936,-13.340507,-4.5185733,-15.31959867477417,6.74468994140625,6193.460240223429,1481.102936974948,3568.873845986237,3645.489283550645,2829.8579310959685,4161.171936871422,3477.624659312744,2099.054345915547,2838.042124043558,2861.905344691472,2642.4538447025307,3034.1013837331893,0.5322265625,0.033203125,0.1955254857888631,0.18115234375,0.10693359375,0.249267578125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk57.wav,16000,220500,13.78,139.09787,-358.41754,-11.734944,-4.910493,-16.45772075653076,6.512674808502197,6217.882908875274,1674.4133876160242,3759.63197877476,3698.510326748173,3010.2455649194094,4591.280166309234,3526.995695047569,2257.4888810045973,2812.3409449311266,2792.890719014488,2590.531010875133,3004.4358298596244,0.5380859375,0.0546875,0.2355577508700696,0.2060546875,0.138427734375,0.30859375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk4.wav,16000,220500,13.78,116.48631,-253.23743,-9.380396,-3.5035348,-14.386528968811035,8.841834545135498,6294.042096269528,1976.9050256873336,3808.716847880704,3521.935317652895,3197.859004393013,4126.971210394621,3437.5662341433213,2378.169811573556,2965.2357416612167,2972.8658499158973,2798.9866612858973,3162.6356595886227,0.56787109375,0.06396484375,0.2196585883120649,0.18310546875,0.1337890625,0.26025390625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk5.wav,16000,220500,13.78,123.8637,-250.96654,-10.270139,-4.8773737,-16.12285614013672,7.053075313568115,6176.433784326271,1872.0083809048192,3588.7284353249306,3515.111737673983,3016.416453078734,4047.4921440170856,3672.9878845685353,2318.9988431599204,2935.181662572505,2943.0066876953224,2752.0893850926827,3116.4630850221183,0.552734375,0.03564453125,0.2076736060759861,0.19384765625,0.13623046875,0.261962890625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk49.wav,16000,220500,13.78,106.29468,-230.90567,-12.397577,-7.2469487,-17.19629669189453,2.3150196075439453,6250.822191350918,1640.2850323981656,3631.0155310557543,3669.96740547173,2973.3995649090925,4166.268344623813,3389.542693961191,1915.1389717390423,2852.382017545541,2928.0065685187205,2705.6282075845666,3086.468702857455,0.5341796875,0.064453125,0.2315710647476798,0.20947265625,0.17236328125,0.278076171875,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk85.wav,16000,220500,13.78,140.28296,-425.26453,-16.641579,-6.7108064,-19.614261627197266,6.588879108428955,6101.627032782249,1648.8258412539944,3728.382707132515,3771.0385251922366,2847.5878437599304,4523.465714439436,3503.4627569267263,1823.849172949277,2752.2372495879777,2759.9750536210686,2610.912979446713,2917.466767580665,0.529296875,0.05615234375,0.2470215976653132,0.2490234375,0.133544921875,0.339111328125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk83.wav,16000,220500,13.78,162.21834,-444.2872,-19.376137,-10.030796,-22.515783309936523,2.091870069503784,6507.549361162721,1424.3598575801284,3788.905418285612,3649.194550204431,3205.983326325031,4360.639525956505,3571.338039143451,1796.381917958901,2734.255797604628,2777.458119680723,2601.125600185458,2897.8113051818577,0.56005859375,0.06103515625,0.2405119362674014,0.236328125,0.16015625,0.29541015625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk62.wav,16000,220500,13.78,100.61242,-285.14688,-11.499477,-5.530624,-17.542880058288574,7.193312644958496,6828.421996540171,2156.2974536603465,4011.0016035068825,3725.1845569602942,3232.036792380699,4404.089019083352,3617.527447201922,2005.6860373939885,2823.104961750512,2858.297561568135,2678.112257557545,3019.20859352599,0.6201171875,0.07470703125,0.2684142075116009,0.236328125,0.164794921875,0.327392578125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk14.wav,16000,220500,13.78,97.22092,-317.0012,-22.461681,-14.223213,-27.74570846557617,-2.2614190578460693,6787.64412780933,2050.894689594032,3843.529199943332,3642.5031073182254,3122.009602483512,4506.658581004453,3435.186223594687,2263.664767188103,2851.265481603222,2841.634833094296,2636.052333413948,3049.8043399347457,0.64697265625,0.05517578125,0.2543005002900232,0.22607421875,0.1572265625,0.3427734375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk17.wav,16000,220500,13.78,106.129074,-325.80432,-25.729883,-17.230808,-31.051273345947266,-5.655075311660767,6360.927864028729,1679.3046846558095,3622.391636347783,3529.514004416536,2887.904090189802,4290.033799608134,3732.244154955208,2164.378692854019,2894.831253116009,2904.570283149412,2728.9361337675573,3121.429566303618,0.6201171875,0.04541015625,0.222195158425174,0.18359375,0.115234375,0.3251953125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk24.wav,16000,220500,13.78,140.60603,-398.25104,-13.355809,-6.395837,-19.055737495422363,5.408768177032471,6079.61789844142,1233.5838630414964,3714.9522428099376,3694.111793965188,3122.350180392266,4351.6129977902,3367.2071273716247,1866.968960688263,2817.001916274205,2831.5150656908213,2677.388114340094,3001.437499913448,0.54150390625,0.03662109375,0.238249528712297,0.2314453125,0.163330078125,0.30517578125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk39.wav,16000,220500,13.78,113.727905,-288.88168,-7.1050897,-0.8493804,-10.039013385772703,8.009955883026123,5223.018522710897,1923.545525120228,3510.7342995407384,3476.929698475857,2847.9986085220544,4154.518085767209,3576.86017728006,2367.1661652728053,3018.517222985487,3028.992703907079,2884.5513608489914,3157.677313343981,0.42626953125,0.03857421875,0.1956591683584686,0.19921875,0.117431640625,0.2568359375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk87.wav,16000,220500,13.78,125.04354,-313.39734,-26.524803,-17.379921,-28.864001274108887,-7.392875909805298,6414.755951359814,1689.2787494189874,3813.54061272466,3797.482684146338,3209.0707985914537,4353.078659773924,3545.088893814298,2155.3403513061976,3025.667525908806,3072.123727275122,2852.6611288466256,3240.4731740290044,0.59033203125,0.0556640625,0.2468652570330626,0.2236328125,0.16162109375,0.31298828125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk19.wav,16000,220500,13.78,99.94419,-305.06522,-24.985342,-18.523018,-32.10353469848633,-6.738484144210815,6320.6664865460425,1635.749225463653,3750.575409710989,3644.434682689097,3011.876484996826,4524.188253311335,3570.650537138692,2230.898775852029,2872.48939607468,2893.7923759145874,2640.013607845194,3097.077069443734,0.56787109375,0.0400390625,0.2419529890516241,0.2197265625,0.142333984375,0.34130859375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk24.wav,16000,220500,13.78,105.38965,-292.82587,-24.9724,-18.94702,-32.695119857788086,-6.12554407119751,6483.68549490971,1758.5213035524243,3754.0642766230817,3592.773206302227,3002.541637470458,4361.5704100429175,3491.858459890628,2027.1581876563375,2794.8672590496994,2784.708404333772,2605.842782929385,3020.331080713778,0.6005859375,0.048828125,0.247549530524942,0.22265625,0.1455078125,0.317626953125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk26.wav,16000,220500,13.78,99.85959,-278.40085,-24.627802,-16.798367,-29.450772285461422,-6.304955244064331,6261.9746418076775,1929.0997185648991,3717.32952658513,3485.2378741296984,3002.149928926968,4531.202790426721,3484.2898928628806,2075.7504136294383,2933.230167236916,2940.4480018985987,2736.321603100506,3173.257386180536,0.5869140625,0.037109375,0.2410319388051044,0.19775390625,0.146484375,0.338623046875,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk15.wav,16000,220500,13.78,118.808304,-270.74142,-11.536589,-6.682823,-17.369011878967285,2.8117884397506714,6087.694357687291,1885.9554984021784,3647.599088590982,3624.2375000647617,2906.991452613338,4278.960440623287,3410.0237346431413,1747.6063475837184,2749.266184314202,2766.2373184667235,2579.514944357826,2952.399367173609,0.53173828125,0.0908203125,0.2313501486368909,0.20947265625,0.160400390625,0.2763671875,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk18.wav,16000,220500,13.78,110.30075,-272.26083,-9.841325,-5.9649796,-15.962727546691896,3.277377724647522,6573.584393806441,2072.53212799057,3742.0890361279694,3604.3312327305234,3017.863228199565,4144.603980455355,3672.429283152325,1948.8293286873336,3035.0852806466837,3049.476642860928,2912.3238733069147,3191.702437796269,0.6455078125,0.0703125,0.2237155144286542,0.19873046875,0.138427734375,0.27197265625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk49.wav,16000,220500,13.78,94.18967,-411.4469,-32.438377,-17.143606,-29.15899658203125,-6.388068914413452,6663.694082684277,1959.462121675149,3858.965999047865,3779.854603294247,3196.743540840705,4311.086034041298,3579.092426119115,2237.5799051246004,3019.619665005603,3080.6718320192253,2836.3241247193173,3247.4990189919745,0.60693359375,0.0400390625,0.2457618093822506,0.23193359375,0.149658203125,0.301025390625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk63.wav,16000,220500,13.78,107.637405,-375.9537,-13.983915,-6.544076,-20.144466400146484,6.312121391296387,6295.411306350671,1914.7726077791808,3853.1335074062094,3848.9748238349935,3264.7933372490675,4385.509222851813,3357.286028778422,2139.0573239835094,2770.5432361330118,2776.9868199200523,2642.102081108308,2908.147250402072,0.5419921875,0.0322265625,0.2557098317865429,0.251953125,0.1640625,0.323974609375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk51.wav,16000,220500,13.78,107.15485,-290.36755,-23.624952,-18.14875,-31.75431251525879,-6.218072891235352,6466.382294779663,1962.0645885080016,3752.1444351389114,3476.971248576594,2882.7444051412485,4386.8120661487865,3490.9136361175547,2124.215496745632,2869.6982599082644,2888.765725065819,2658.15519450639,3087.9892922704767,0.61474609375,0.05322265625,0.2489599949245939,0.21044921875,0.13232421875,0.326416015625,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk52.wav,16000,220500,13.78,113.9781,-263.35406,-21.727222,-17.64119,-30.721424102783203,-6.070734977722168,6574.248701770172,1540.3166491280174,3733.0801866797065,3620.287976595162,3152.7295909065497,4178.282825544053,3568.85778059178,2135.453654253917,2967.8672251630737,2982.4628255021744,2801.1657558845814,3165.0428912253037,0.66455078125,0.04052734375,0.2323969511310905,0.2197265625,0.13671875,0.292236328125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk29.wav,16000,220500,13.78,110.318954,-282.4157,-11.171005,-4.9156647,-16.33686351776123,5.789262056350708,6131.442483329582,2161.800225757604,3883.281511432419,3701.883849420816,3186.596716652668,4533.98020533775,3366.8856781140844,1974.080866391546,2703.3940860639927,2709.625207743759,2545.816462526557,2874.2255869166656,0.53564453125,0.10693359375,0.261696091937355,0.23095703125,0.196044921875,0.3095703125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk60.wav,16000,220500,13.78,108.96405,-239.4531,-10.383983,-4.625248,-14.29132890701294,5.0219502449035645,6450.649657463744,2040.7126812532729,3644.979834589807,3451.435170112267,2982.201055784177,4098.356259154214,3522.07971684855,2431.728809543744,3024.214844068155,3028.891958080261,2867.308201280629,3177.019271949266,0.556640625,0.04150390625,0.2210248694895591,0.19140625,0.14306640625,0.26171875,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk125.wav,16000,220500,13.78,100.14396,-344.39575,-12.1131735,-4.0157228,-14.426028728485107,7.064841032028198,6454.9261280140845,2082.7086482843047,3776.225510781264,3677.617026902194,3269.197628282865,4171.701542592908,3485.5714977514235,2301.684159165346,2839.7808612574727,2849.221093587594,2689.264758806943,2991.00697721667,0.498046875,0.03125,0.2362601508120649,0.22900390625,0.18115234375,0.276611328125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk89.wav,16000,220500,13.78,93.5972,-331.16782,-25.517532,-15.604185,-28.072418212890625,-4.952420711517334,6313.3151552663685,1607.3734649927585,3673.246929455868,3556.5930740302374,2920.4033254855995,4171.484818681107,3529.4903164563834,2267.0634354387444,2963.0666356951792,2983.6389759374374,2779.330449227039,3180.6156454223183,0.60986328125,0.0283203125,0.2255383555684454,0.19921875,0.1240234375,0.28466796875,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk109.wav,16000,220500,13.78,105.656555,-400.5287,-24.330135,-8.980995,-17.69401741027832,-0.695329338312149,6366.655531246025,1619.9641056709456,3649.001907456422,3601.547554412695,3021.990615741998,4347.494849182074,3663.189729816786,2020.1854507345329,3005.38365429146,3071.044087962137,2841.7633963701264,3230.472007921023,0.5068359375,0.05859375,0.2099892600783062,0.20751953125,0.120849609375,0.27490234375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk149.wav,16000,220500,13.78,110.01164,-389.00363,-17.608305,-8.038773,-20.892671585083008,1.9647852778434756,6422.23267010639,1907.0035885095097,3899.963226043955,3725.0043619368776,3085.5661508156563,4698.322284727284,3578.906395415873,2091.371307205594,3023.9406148207595,3044.0337845900167,2904.354744628732,3180.116907091291,0.5703125,0.0830078125,0.2684810487964037,0.23583984375,0.16845703125,0.366455078125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk66.wav,16000,220500,13.78,84.523056,-201.89165,-9.801411,-3.1308875,-16.427016258239746,6.326286792755127,6695.134242840186,2315.601483539353,3949.2807416974897,3696.4346588386175,3327.671369469173,4303.03791113296,3324.252258543851,2146.9762164948784,2783.063580430282,2778.2389039960094,2644.5164533913057,2930.1607778781254,0.62353515625,0.1396484375,0.2807277316560325,0.25146484375,0.212646484375,0.319091796875,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk65.wav,16000,220500,13.78,82.25688,-229.4603,-9.069137,-3.1094494,-15.04497528076172,6.236976623535156,6462.742123377649,2426.1044931353777,3897.0075281460654,3743.8959092436817,3409.7577340571534,4226.581916902027,3331.8280707522968,2256.047228571927,2776.0854060842207,2770.4351647457565,2649.999354824731,2902.2198011942737,0.568359375,0.06201171875,0.2718616317430394,0.25830078125,0.21826171875,0.315185546875,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk117.wav,16000,220500,13.78,102.53833,-259.72653,-11.181546,-4.248229,-15.262273788452148,5.771864891052246,6839.924777436934,2322.734050838307,3813.9362847223256,3574.07838899282,3053.944715077849,4322.496759961028,3652.770225820681,2478.803422732328,3104.418489196209,3121.415639521283,3009.0615795930885,3215.366582398041,0.63232421875,0.0224609375,0.2221124564965197,0.189453125,0.128173828125,0.28271484375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk11.wav,16000,220500,13.78,87.52281,-328.172,-19.090258,-9.504716,-20.94823455810547,0.995363712310791,6521.729029986416,2125.9285867952403,3959.976610426825,3826.193335175778,3343.577082403166,4373.278115503261,3469.2992126144686,2111.960986819928,2722.2120524617108,2720.760049627828,2586.245915052542,2862.099432362963,0.603515625,0.0986328125,0.2716905633700696,0.25390625,0.190673828125,0.329833984375,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk103.wav,16000,220500,13.78,98.2354,-375.54974,-20.770506,-9.752541,-20.741464614868164,0.2405980229377746,6611.387135773388,2071.45632412248,3813.4978836537534,3540.9897837876065,3067.0034773338084,4381.808465935592,3413.907636852201,2062.589017760318,2759.91895388609,2765.707768831456,2571.712661965824,2931.343622335246,0.63916015625,0.05712890625,0.2376898745649652,0.208984375,0.16357421875,0.27783203125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk104.wav,16000,220500,13.78,119.75436,-307.00897,-14.215811,-5.434477,-14.777722358703612,3.523027181625366,6209.659735777457,1932.017076948673,3651.652971778784,3509.9626618379725,2983.782908123902,4168.738338497193,3571.2328394700867,2286.536210616479,2881.9688239756365,2871.408645276387,2692.357344716039,3064.652691178684,0.52294921875,0.0478515625,0.206167977813225,0.17431640625,0.133056640625,0.2578125,12
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk55.wav,16000,220500,13.78,93.69716,-195.42528,-7.0484695,-1.9862036,-12.759156227111816,6.219906806945801,6354.622245192342,2211.5656319962186,3809.37127885194,3558.804039988428,3141.479067229782,4225.488899318732,3209.34773523597,2155.4792589388903,2773.2400190738144,2799.438132397638,2653.1125646712067,2902.7248153530104,0.55078125,0.06591796875,0.265665784512761,0.24169921875,0.194580078125,0.3212890625,12
